s,a,r,sp
6E6012_4,w,0.0,6E6012_3
6E6012_40,b,16.40150893882237,travel
6E6012_40,w,0.0,6E6012_39
6E6012_41,b,16.815200941651252,travel
6E6012_41,w,0.0,6E6012_40
6E6012_42,b,16.815200941651252,travel
6E6012_42,w,0.0,6E6012_41
6E6012_43,b,16.40150893882237,travel
6E6012_43,w,0.0,6E6012_42
6E6012_44,b,14.712373105781962,travel
6E6012_44,w,0.0,6E6012_43
6E6012_45,b,17.755681818181817,travel
6E6012_45,w,0.0,6E6012_44
6E6012_46,b,18.758206715438003,travel
6E6012_46,w,0.0,6E6012_45
6E6012_47,b,16.40150893882237,travel
6E6012_47,w,0.0,6E6012_46
6E6012_48,b,16.815200941651252,travel
6E6012_48,w,0.0,6E6012_47
6E6012_49,b,16.815200941651252,travel
6E6012_49,w,0.0,6E6012_48
6E6012_5,b,20.841263117397634,travel
6E6012_5,w,0.0,6E6012_4
6E6012_6,b,20.77798838567963,travel
6E6012_6,w,0.0,6E6012_5
6E6012_7,b,20.337424290297168,travel
6E6012_7,w,0.0,6E6012_6
6E6012_8,b,20.337424290297168,travel
6E6012_8,w,0.0,6E6012_7
6E6012_9,b,15.158405335758678,travel
6E6012_9,w,0.0,6E6012_8
6E6017_0,b,0.0,travel
6E6017_0,w,0.0,notravel
6E6017_1,b,19.142821381542475,travel
6E6017_1,w,0.0,6E6017_0
6E6017_10,b,17.755681818181817,travel
6E6017_10,w,0.0,6E6017_9
6E6017_11,b,15.4273372415921,travel
6E6017_11,w,0.0,6E6017_10
6E6017_12,b,17.40341106856944,travel
6E6017_12,w,0.0,6E6017_11
6E6017_13,b,17.40341106856944,travel
6E6017_13,w,0.0,6E6017_12
6E6017_14,b,17.40341106856944,travel
6E6017_14,w,0.0,6E6017_13
6E6017_15,b,16.572754391779913,travel
6E6017_15,w,0.0,6E6017_14
6E6017_16,b,0.0,6E6017_15
6E6017_16,w,0.0,6E6017_15
6E6017_17,b,0.0,6E6017_16
6E6017_17,w,0.0,6E6017_16
6E6017_18,b,0.0,6E6017_17
6E6017_18,w,0.0,6E6017_17
6E6017_19,b,0.0,6E6017_18
6E6017_19,w,0.0,6E6017_18
6E6017_2,b,18.05376679577016,travel
6E6017_2,w,0.0,6E6017_1
6E6017_20,b,15.158405335758678,travel
6E6017_20,w,0.0,6E6017_19
6E6017_21,b,14.932059130954158,travel
6E6017_21,w,0.0,6E6017_20
6E6017_22,b,16.40150893882237,travel
6E6017_22,w,0.0,6E6017_21
6E6017_23,b,14.932059130954158,travel
6E6017_23,w,0.0,6E6017_22
6E6017_24,b,17.13796058269066,travel
6E6017_24,w,0.0,6E6017_23
6E6017_25,b,19.73164956590371,travel
6E6017_25,w,0.0,6E6017_24
6E6017_26,b,15.785319652722968,travel
6E6017_26,w,0.0,6E6017_25
6E6017_27,b,15.785319652722968,travel
6E6017_27,w,0.0,6E6017_26
6E6017_28,b,15.54001554001554,travel
6E6017_28,w,0.0,6E6017_27
6E6017_29,b,17.13796058269066,travel
6E6017_29,w,0.0,6E6017_28
6E6017_3,b,20.196915697818095,travel
6E6017_3,w,0.0,6E6017_2
6E6017_30,b,15.304560759106213,travel
6E6017_30,w,0.0,6E6017_29
6E6017_31,b,16.079755587715066,travel
6E6017_31,w,0.0,6E6017_30
6E6017_32,b,17.13796058269066,travel
6E6017_32,w,0.0,6E6017_31
6E6017_33,b,15.304560759106213,travel
6E6017_33,w,0.0,6E6017_32
6E6017_34,b,13.271400132714001,travel
6E6017_34,w,0.0,6E6017_33
6E6017_35,b,14.712373105781962,travel
6E6017_35,w,0.0,6E6017_34
6E6017_36,b,16.40150893882237,travel
6E6017_36,w,0.0,6E6017_35
6E6017_37,b,15.158405335758678,travel
6E6017_37,w,0.0,6E6017_36
6E6017_38,b,15.4273372415921,travel
6E6017_38,w,0.0,6E6017_37
6E6017_39,b,16.40150893882237,travel
6E6017_39,w,0.0,6E6017_38
6E6017_4,b,22.384053767005547,travel
6E6017_4,w,0.0,6E6017_3
6E6017_40,b,14.712373105781962,travel
6E6017_40,w,0.0,6E6017_39
6E6017_41,b,14.712373105781962,travel
6E6017_41,w,0.0,6E6017_40
6E6017_42,b,14.712373105781962,travel
6E6017_42,w,0.0,6E6017_41
6E6017_43,b,16.40150893882237,travel
6E6017_43,w,0.0,6E6017_42
6E6017_44,b,14.712373105781962,travel
6E6017_44,w,0.0,6E6017_43
6E6017_45,b,17.755681818181817,travel
6E6017_45,w,0.0,6E6017_44
6E6017_46,b,18.758206715438003,travel
6E6017_46,w,0.0,6E6017_45
6E6017_47,b,14.712373105781962,travel
6E6017_47,w,0.0,6E6017_46
6E6017_48,b,15.158405335758678,travel
6E6017_48,w,0.0,6E6017_47
6E6017_49,b,14.712373105781962,travel
6E6017_49,w,0.0,6E6017_48
6E6017_5,b,21.80443090116103,travel
6E6017_5,w,0.0,6E6017_4
6E6017_6,b,22.311155444265104,travel
6E6017_6,w,0.0,6E6017_5
6E6017_7,b,22.311155444265104,travel
6E6017_7,w,0.0,6E6017_6
6E6017_8,b,23.488041478640056,travel
6E6017_8,w,0.0,6E6017_7
6E6017_9,b,16.815200941651252,travel
6E6017_9,w,0.0,6E6017_8
6E6067_0,b,0.0,travel
6E6067_0,w,0.0,notravel
6E6067_1,b,40.83299305839118,travel
6E6067_1,w,0.0,6E6067_0
6E6067_10,b,40.83299305839118,travel
6E6067_10,w,0.0,6E6067_9
6E6067_11,b,38.431975403535745,travel
6E6067_11,w,0.0,6E6067_10
6E6067_12,b,35.26093088857546,travel
6E6067_12,w,0.0,6E6067_11
6E6067_13,b,35.26093088857546,travel
6E6067_13,w,0.0,6E6067_12
6E6067_14,b,38.431975403535745,travel
6E6067_14,w,0.0,6E6067_13
6E6067_15,b,23.261223540358223,travel
6E6067_15,w,0.0,6E6067_14
6E6067_16,b,0.0,6E6067_15
6E6067_16,w,0.0,6E6067_15
6E6067_17,b,0.0,6E6067_16
6E6067_17,w,0.0,6E6067_16
6E6067_18,b,0.0,6E6067_17
6E6067_18,w,0.0,6E6067_17
6E6067_19,b,0.0,6E6067_18
6E6067_19,w,0.0,6E6067_18
6E6067_2,b,35.26093088857546,travel
6E6067_2,w,0.0,6E6067_1
6E6067_20,b,38.431975403535745,travel
6E6067_20,w,0.0,6E6067_19
6E6067_21,b,29.779630732578916,travel
6E6067_21,w,0.0,6E6067_20
6E6067_22,b,38.431975403535745,travel
6E6067_22,w,0.0,6E6067_21
6E6067_23,b,32.637075718015666,travel
6E6067_23,w,0.0,6E6067_22
6E6067_24,b,43.38394793926247,travel
6E6067_24,w,0.0,6E6067_23
6E6067_25,b,43.38394793926247,travel
6E6067_25,w,0.0,6E6067_24
6E6067_26,b,43.38394793926247,travel
6E6067_26,w,0.0,6E6067_25
6E6067_27,b,43.38394793926247,travel
6E6067_27,w,0.0,6E6067_26
6E6067_28,b,40.83299305839118,travel
6E6067_28,w,0.0,6E6067_27
6E6067_29,b,34.494653328734046,travel
6E6067_29,w,0.0,6E6067_28
6E6067_3,b,40.83299305839118,travel
6E6067_3,w,0.0,6E6067_2
6E6067_30,b,25.647601949217748,travel
6E6067_30,w,0.0,6E6067_29
6E6067_31,b,34.494653328734046,travel
6E6067_31,w,0.0,6E6067_30
6E6067_32,b,34.494653328734046,travel
6E6067_32,w,0.0,6E6067_31
6E6067_33,b,34.494653328734046,travel
6E6067_33,w,0.0,6E6067_32
6E6067_34,b,34.494653328734046,travel
6E6067_34,w,0.0,6E6067_33
6E6067_35,b,34.494653328734046,travel
6E6067_35,w,0.0,6E6067_34
6E6067_36,b,34.494653328734046,travel
6E6067_36,w,0.0,6E6067_35
6E6067_37,b,34.494653328734046,travel
6E6067_37,w,0.0,6E6067_36
6E6067_38,b,34.494653328734046,travel
6E6067_38,w,0.0,6E6067_37
6E6067_39,b,34.494653328734046,travel
6E6067_39,w,0.0,6E6067_38
6E6067_4,b,40.83299305839118,travel
6E6067_4,w,0.0,6E6067_3
6E6067_40,b,34.494653328734046,travel
6E6067_40,w,0.0,6E6067_39
6E6067_41,b,34.494653328734046,travel
6E6067_41,w,0.0,6E6067_40
6E6067_42,b,34.494653328734046,travel
6E6067_42,w,0.0,6E6067_41
6E6067_43,b,34.494653328734046,travel
6E6067_43,w,0.0,6E6067_42
6E6067_44,b,34.494653328734046,travel
6E6067_44,w,0.0,6E6067_43
6E6067_45,b,25.647601949217748,travel
6E6067_45,w,0.0,6E6067_44
6E6067_46,b,25.647601949217748,travel
6E6067_46,w,0.0,6E6067_45
6E6067_47,b,25.647601949217748,travel
6E6067_47,w,0.0,6E6067_46
6E6067_48,b,25.647601949217748,travel
6E6067_48,w,0.0,6E6067_47
6E6067_49,b,25.647601949217748,travel
6E6067_49,w,0.0,6E6067_48
6E6067_5,b,40.83299305839118,travel
6E6067_5,w,0.0,6E6067_4
6E6067_6,b,40.83299305839118,travel
6E6067_6,w,0.0,6E6067_5
6E6067_7,b,40.83299305839118,travel
6E6067_7,w,0.0,6E6067_6
6E6067_8,b,40.83299305839118,travel
6E6067_8,w,0.0,6E6067_7
6E6067_9,b,23.261223540358223,travel
6E6067_9,w,0.0,6E6067_8
6E6139_0,b,0.0,travel
6E6139_0,w,0.0,notravel
6E6139_1,b,16.96907893527801,travel
6E6139_1,w,0.0,6E6139_0
6E6139_2,b,16.65063261256862,travel
6E6139_2,w,0.0,6E6139_1
6E6139_3,b,19.4597407690064,travel
6E6139_3,w,0.0,6E6139_2
6E6139_4,b,20.77798838567963,travel
6E6139_4,w,0.0,6E6139_3
6E6139_5,b,22.01846930335979,travel
6E6139_5,w,0.0,6E6139_4
6E6139_6,b,22.194770774927015,travel
6E6139_6,w,0.0,6E6139_5
6E6139_7,b,22.81788580251499,travel
6E6139_7,w,0.0,6E6139_6
6E6139_8,b,18.834950619108742,travel
6E6139_8,w,0.0,6E6139_7
6E6178_0,b,0.0,travel
6E6178_0,w,0.0,notravel
6E6178_1,b,40.83299305839118,travel
6E6178_1,w,0.0,6E6178_0
6E6178_10,b,40.83299305839118,travel
6E6178_10,w,0.0,6E6178_9
6E6178_11,b,40.83299305839118,travel
6E6178_11,w,0.0,6E6178_10
6E6178_12,b,40.83299305839118,travel
6E6178_12,w,0.0,6E6178_11
6E6178_13,b,40.83299305839118,travel
6E6178_13,w,0.0,6E6178_12
6E6178_14,b,40.83299305839118,travel
6E6178_14,w,0.0,6E6178_13
6E6178_15,b,43.38394793926247,travel
6E6178_15,w,0.0,6E6178_14
6E6178_16,b,0.0,6E6178_15
6E6178_16,w,0.0,6E6178_15
6E6178_17,b,0.0,6E6178_16
6E6178_17,w,0.0,6E6178_16
6E6178_18,b,0.0,6E6178_17
6E6178_18,w,0.0,6E6178_17
6E6178_19,b,0.0,6E6178_18
6E6178_19,w,0.0,6E6178_18
6E6178_2,b,40.83299305839118,travel
6E6178_2,w,0.0,6E6178_1
6E6178_20,b,43.38394793926247,travel
6E6178_20,w,0.0,6E6178_19
6E6178_21,b,43.38394793926247,travel
6E6178_21,w,0.0,6E6178_20
6E6178_22,b,43.38394793926247,travel
6E6178_22,w,0.0,6E6178_21
6E6178_23,b,40.83299305839118,travel
6E6178_23,w,0.0,6E6178_22
6E6178_24,b,43.38394793926247,travel
6E6178_24,w,0.0,6E6178_23
6E6178_25,b,43.38394793926247,travel
6E6178_25,w,0.0,6E6178_24
6E6178_26,b,43.38394793926247,travel
6E6178_26,w,0.0,6E6178_25
6E6178_27,b,43.38394793926247,travel
6E6178_27,w,0.0,6E6178_26
6E6178_28,b,43.38394793926247,travel
6E6178_28,w,0.0,6E6178_27
6E6178_29,b,34.494653328734046,travel
6E6178_29,w,0.0,6E6178_28
6E6178_3,b,40.83299305839118,travel
6E6178_3,w,0.0,6E6178_2
6E6178_30,b,34.494653328734046,travel
6E6178_30,w,0.0,6E6178_29
6E6178_31,b,34.494653328734046,travel
6E6178_31,w,0.0,6E6178_30
6E6178_32,b,34.494653328734046,travel
6E6178_32,w,0.0,6E6178_31
6E6178_33,b,34.494653328734046,travel
6E6178_33,w,0.0,6E6178_32
6E6178_34,b,34.494653328734046,travel
6E6178_34,w,0.0,6E6178_33
6E6178_35,b,34.494653328734046,travel
6E6178_35,w,0.0,6E6178_34
6E6178_36,b,34.494653328734046,travel
6E6178_36,w,0.0,6E6178_35
6E6178_37,b,34.494653328734046,travel
6E6178_37,w,0.0,6E6178_36
6E6178_38,b,34.494653328734046,travel
6E6178_38,w,0.0,6E6178_37
6E6178_39,b,34.494653328734046,travel
6E6178_39,w,0.0,6E6178_38
6E6178_4,b,40.83299305839118,travel
6E6178_4,w,0.0,6E6178_3
6E6178_40,b,34.494653328734046,travel
6E6178_40,w,0.0,6E6178_39
6E6178_41,b,34.494653328734046,travel
6E6178_41,w,0.0,6E6178_40
6E6178_42,b,34.494653328734046,travel
6E6178_42,w,0.0,6E6178_41
6E6178_43,b,34.494653328734046,travel
6E6178_43,w,0.0,6E6178_42
6E6178_44,b,34.494653328734046,travel
6E6178_44,w,0.0,6E6178_43
6E6178_45,b,28.57959416976279,travel
6E6178_45,w,0.0,6E6178_44
6E6178_46,b,28.57959416976279,travel
6E6178_46,w,0.0,6E6178_45
6E6178_47,b,28.57959416976279,travel
6E6178_47,w,0.0,6E6178_46
6E6178_48,b,28.57959416976279,travel
6E6178_48,w,0.0,6E6178_47
6E6178_49,b,25.647601949217748,travel
6E6178_49,w,0.0,6E6178_48
6E6178_5,b,40.83299305839118,travel
6E6178_5,w,0.0,6E6178_4
6E6178_6,b,40.83299305839118,travel
6E6178_6,w,0.0,6E6178_5
6E6178_7,b,35.26093088857546,travel
6E6178_7,w,0.0,6E6178_6
6E6178_8,b,0.0,6E6178_7
6E6178_8,w,0.0,6E6178_7
6E6178_9,b,40.83299305839118,travel
6E6178_9,w,0.0,6E6178_8
6E6212_0,b,0.0,travel
6E6212_0,w,0.0,notravel
6E6212_1,b,0.0,6E6212_0
6E6212_1,w,0.0,6E6212_0
6E6212_10,b,17.88271053213942,travel
6E6212_10,w,0.0,6E6212_9
6E6212_11,b,15.283004722031942,travel
6E6212_11,w,0.0,6E6212_10
6E6212_12,b,19.603920984865233,travel
6E6212_12,w,0.0,6E6212_11
6E6212_13,b,16.96907893527801,travel
6E6212_13,w,0.0,6E6212_12
6E6212_14,b,17.88271053213942,travel
6E6212_14,w,0.0,6E6212_13
6E6212_15,b,20.230005762044758,travel
6E6212_15,w,0.0,6E6212_14
6E6212_16,b,0.0,6E6212_15
6E6212_16,w,0.0,6E6212_15
6E6212_17,b,0.0,6E6212_16
6E6212_17,w,0.0,6E6212_16
6E6212_18,b,0.0,6E6212_17
6E6212_18,w,0.0,6E6212_17
6E6212_19,b,0.0,6E6212_18
6E6212_19,w,0.0,6E6212_18
6E6212_2,b,0.0,6E6212_1
6E6212_2,w,0.0,6E6212_1
6E6212_20,b,15.283004722031942,travel
6E6212_20,w,0.0,6E6212_19
6E6212_21,b,18.834950619108742,travel
6E6212_21,w,0.0,6E6212_20
6E6212_22,b,18.299212318320233,travel
6E6212_22,w,0.0,6E6212_21
6E6212_23,b,15.283004722031942,travel
6E6212_23,w,0.0,6E6212_22
6E6212_24,b,17.195749970954267,travel
6E6212_24,w,0.0,6E6212_23
6E6212_25,b,15.785319652722968,travel
6E6212_25,w,0.0,6E6212_24
6E6212_26,b,15.785319652722968,travel
6E6212_26,w,0.0,6E6212_25
6E6212_27,b,15.785319652722968,travel
6E6212_27,w,0.0,6E6212_26
6E6212_28,b,15.785319652722968,travel
6E6212_28,w,0.0,6E6212_27
6E6212_29,b,16.41522990062588,travel
6E6212_29,w,0.0,6E6212_28
6E6212_3,b,0.0,6E6212_2
6E6212_3,w,0.0,6E6212_2
6E6212_30,b,15.304560759106213,travel
6E6212_30,w,0.0,6E6212_29
6E6212_31,b,17.89074627824306,travel
6E6212_31,w,0.0,6E6212_30
6E6212_32,b,16.41522990062588,travel
6E6212_32,w,0.0,6E6212_31
6E6212_33,b,15.304560759106213,travel
6E6212_33,w,0.0,6E6212_32
6E6212_34,b,15.304560759106213,travel
6E6212_34,w,0.0,6E6212_33
6E6212_35,b,14.829634315445475,travel
6E6212_35,w,0.0,6E6212_34
6E6212_36,b,16.841893652138342,travel
6E6212_36,w,0.0,6E6212_35
6E6212_37,b,15.283004722031942,travel
6E6212_37,w,0.0,6E6212_36
6E6212_38,b,17.338407545341845,travel
6E6212_38,w,0.0,6E6212_37
6E6212_39,b,18.824520843225482,travel
6E6212_39,w,0.0,6E6212_38
6E6212_4,b,0.0,6E6212_3
6E6212_4,w,0.0,6E6212_3
6E6212_40,b,14.829634315445475,travel
6E6212_40,w,0.0,6E6212_39
6E6212_41,b,15.283004722031942,travel
6E6212_41,w,0.0,6E6212_40
6E6212_42,b,15.283004722031942,travel
6E6212_42,w,0.0,6E6212_41
6E6212_43,b,15.945044162902663,travel
6E6212_43,w,0.0,6E6212_42
6E6212_44,b,16.547776854448017,travel
6E6212_44,w,0.0,6E6212_43
6E6212_45,b,17.338407545341845,travel
6E6212_45,w,0.0,6E6212_44
6E6212_46,b,18.824520843225482,travel
6E6212_46,w,0.0,6E6212_45
6E6212_47,b,14.829634315445475,travel
6E6212_47,w,0.0,6E6212_46
6E6212_48,b,16.96907893527801,travel
6E6212_48,w,0.0,6E6212_47
6E6212_49,b,16.96907893527801,travel
6E6212_49,w,0.0,6E6212_48
6E6212_5,b,0.0,6E6212_4
6E6212_5,w,0.0,6E6212_4
6E6212_6,b,0.0,6E6212_5
6E6212_6,w,0.0,6E6212_5
6E6212_7,b,0.0,6E6212_6
6E6212_7,w,0.0,6E6212_6
6E6212_8,b,0.0,6E6212_7
6E6212_8,w,0.0,6E6212_7
6E6212_9,b,17.568454255184307,travel
6E6212_9,w,0.0,6E6212_8
6E6269_0,b,0.0,travel
6E6269_0,w,0.0,notravel
6E6269_1,b,5.676657584014532,travel
6E6269_1,w,0.0,6E6269_0
6E6269_10,b,16.55057225087374,travel
6E6269_10,w,0.0,6E6269_9
6E6269_11,b,18.19151102334092,travel
6E6269_11,w,0.0,6E6269_10
6E6269_12,b,18.19151102334092,travel
6E6269_12,w,0.0,6E6269_11
6E6269_13,b,17.87801739783073,travel
6E6269_13,w,0.0,6E6269_12
6E6269_14,b,19.549676240564597,travel
6E6269_14,w,0.0,6E6269_13
6E6269_15,b,20.119510384203846,travel
6E6269_15,w,0.0,6E6269_14
6E6269_16,b,0.0,6E6269_15
6E6269_16,w,0.0,6E6269_15
6E6269_17,b,0.0,6E6269_16
6E6269_17,w,0.0,6E6269_16
6E6269_18,b,0.0,6E6269_17
6E6269_18,w,0.0,6E6269_17
6E6269_19,b,0.0,6E6269_18
6E6269_19,w,0.0,6E6269_18
6E6269_2,b,17.48151787724582,travel
6E6269_2,w,0.0,6E6269_1
6E6269_20,b,15.158405335758678,travel
6E6269_20,w,0.0,6E6269_19
6E6269_21,b,15.158405335758678,travel
6E6269_21,w,0.0,6E6269_20
6E6269_22,b,15.158405335758678,travel
6E6269_22,w,0.0,6E6269_21
6E6269_23,b,16.40150893882237,travel
6E6269_23,w,0.0,6E6269_22
6E6269_24,b,20.119510384203846,travel
6E6269_24,w,0.0,6E6269_23
6E6269_25,b,17.13796058269066,travel
6E6269_25,w,0.0,6E6269_24
6E6269_26,b,18.95157606949898,travel
6E6269_26,w,0.0,6E6269_25
6E6269_27,b,20.119510384203846,travel
6E6269_27,w,0.0,6E6269_26
6E6269_28,b,15.785319652722968,travel
6E6269_28,w,0.0,6E6269_27
6E6269_29,b,18.60732978557752,travel
6E6269_29,w,0.0,6E6269_28
6E6269_3,b,14.291839359725596,travel
6E6269_3,w,0.0,6E6269_2
6E6269_30,b,20.570390694193076,travel
6E6269_30,w,0.0,6E6269_29
6E6269_31,b,17.354169888519078,travel
6E6269_31,w,0.0,6E6269_30
6E6269_32,b,19.73164956590371,travel
6E6269_32,w,0.0,6E6269_31
6E6269_33,b,17.61256816472203,travel
6E6269_33,w,0.0,6E6269_32
6E6269_34,b,17.354169888519078,travel
6E6269_34,w,0.0,6E6269_33
6E6269_35,b,15.158405335758678,travel
6E6269_35,w,0.0,6E6269_34
6E6269_36,b,12.409661871387405,travel
6E6269_36,w,0.0,6E6269_35
6E6269_37,b,17.295053614666205,travel
6E6269_37,w,0.0,6E6269_36
6E6269_38,b,12.825445684237527,travel
6E6269_38,w,0.0,6E6269_37
6E6269_39,b,10.640561821664184,travel
6E6269_39,w,0.0,6E6269_38
6E6269_4,b,18.412815319462347,travel
6E6269_4,w,0.0,6E6269_3
6E6269_40,b,15.4273372415921,travel
6E6269_40,w,0.0,6E6269_39
6E6269_41,b,14.712373105781962,travel
6E6269_41,w,0.0,6E6269_40
6E6269_42,b,14.712373105781962,travel
6E6269_42,w,0.0,6E6269_41
6E6269_43,b,12.825445684237527,travel
6E6269_43,w,0.0,6E6269_42
6E6269_44,b,15.4273372415921,travel
6E6269_44,w,0.0,6E6269_43
6E6269_45,b,16.40150893882237,travel
6E6269_45,w,0.0,6E6269_44
6E6269_46,b,15.4273372415921,travel
6E6269_46,w,0.0,6E6269_45
6E6269_47,b,16.40150893882237,travel
6E6269_47,w,0.0,6E6269_46
6E6269_48,b,14.712373105781962,travel
6E6269_48,w,0.0,6E6269_47
6E6269_49,b,16.815200941651252,travel
6E6269_49,w,0.0,6E6269_48
6E6269_5,b,18.082553722051145,travel
6E6269_5,w,0.0,6E6269_4
6E6269_6,b,19.16723154753543,travel
6E6269_6,w,0.0,6E6269_5
6E6269_7,b,19.16723154753543,travel
6E6269_7,w,0.0,6E6269_6
6E6269_8,b,17.40341106856944,travel
6E6269_8,w,0.0,6E6269_7
6E6269_9,b,18.758206715438003,travel
6E6269_9,w,0.0,6E6269_8
6E638_0,b,0.0,travel
6E638_0,w,0.0,notravel
6E638_1,b,40.83299305839118,travel
6E638_1,w,0.0,6E638_0
6E638_10,b,35.26093088857546,travel
6E638_10,w,0.0,6E638_9
6E638_11,b,40.83299305839118,travel
6E638_11,w,0.0,6E638_10
6E638_12,b,35.26093088857546,travel
6E638_12,w,0.0,6E638_11
6E638_13,b,38.431975403535745,travel
6E638_13,w,0.0,6E638_12
6E638_14,b,38.431975403535745,travel
6E638_14,w,0.0,6E638_13
6E638_15,b,27.37476047084588,travel
6E638_15,w,0.0,6E638_14
6E638_16,b,0.0,6E638_15
6E638_16,w,0.0,6E638_15
6E638_17,b,0.0,6E638_16
6E638_17,w,0.0,6E638_16
6E638_18,b,0.0,6E638_17
6E638_18,w,0.0,6E638_17
6E638_19,b,0.0,6E638_18
6E638_19,w,0.0,6E638_18
6E638_2,b,32.637075718015666,travel
6E638_2,w,0.0,6E638_1
6E638_20,b,38.431975403535745,travel
6E638_20,w,0.0,6E638_19
6E638_21,b,38.431975403535745,travel
6E638_21,w,0.0,6E638_20
6E638_22,b,40.83299305839118,travel
6E638_22,w,0.0,6E638_21
6E638_23,b,35.26093088857546,travel
6E638_23,w,0.0,6E638_22
6E638_24,b,38.431975403535745,travel
6E638_24,w,0.0,6E638_23
6E638_25,b,40.83299305839118,travel
6E638_25,w,0.0,6E638_24
6E638_26,b,40.83299305839118,travel
6E638_26,w,0.0,6E638_25
6E638_27,b,38.431975403535745,travel
6E638_27,w,0.0,6E638_26
6E638_28,b,40.83299305839118,travel
6E638_28,w,0.0,6E638_27
6E638_29,b,34.494653328734046,travel
6E638_29,w,0.0,6E638_28
6E638_3,b,40.83299305839118,travel
6E638_3,w,0.0,6E638_2
6E638_30,b,34.494653328734046,travel
6E638_30,w,0.0,6E638_29
6E638_31,b,31.259768677711786,travel
6E638_31,w,0.0,6E638_30
6E638_32,b,34.494653328734046,travel
6E638_32,w,0.0,6E638_31
6E638_33,b,34.494653328734046,travel
6E638_33,w,0.0,6E638_32
6E638_34,b,34.494653328734046,travel
6E638_34,w,0.0,6E638_33
6E638_35,b,34.494653328734046,travel
6E638_35,w,0.0,6E638_34
6E638_36,b,34.494653328734046,travel
6E638_36,w,0.0,6E638_35
6E638_37,b,34.494653328734046,travel
6E638_37,w,0.0,6E638_36
6E638_38,b,34.494653328734046,travel
6E638_38,w,0.0,6E638_37
6E638_39,b,34.494653328734046,travel
6E638_39,w,0.0,6E638_38
6E638_4,b,35.26093088857546,travel
6E638_4,w,0.0,6E638_3
6E638_40,b,34.494653328734046,travel
6E638_40,w,0.0,6E638_39
6E638_41,b,34.494653328734046,travel
6E638_41,w,0.0,6E638_40
6E638_42,b,34.494653328734046,travel
6E638_42,w,0.0,6E638_41
6E638_43,b,34.494653328734046,travel
6E638_43,w,0.0,6E638_42
6E638_44,b,34.494653328734046,travel
6E638_44,w,0.0,6E638_43
6E638_45,b,28.57959416976279,travel
6E638_45,w,0.0,6E638_44
6E638_46,b,25.647601949217748,travel
6E638_46,w,0.0,6E638_45
6E638_47,b,25.647601949217748,travel
6E638_47,w,0.0,6E638_46
6E638_48,b,25.647601949217748,travel
6E638_48,w,0.0,6E638_47
6E638_49,b,25.647601949217748,travel
6E638_49,w,0.0,6E638_48
6E638_5,b,40.83299305839118,travel
6E638_5,w,0.0,6E638_4
6E638_6,b,40.83299305839118,travel
6E638_6,w,0.0,6E638_5
6E638_7,b,35.26093088857546,travel
6E638_7,w,0.0,6E638_6
6E638_8,b,40.83299305839118,travel
6E638_8,w,0.0,6E638_7
6E638_9,b,38.431975403535745,travel
6E638_9,w,0.0,6E638_8
6E6453_0,b,0.0,travel
6E6453_0,w,0.0,notravel
6E6453_1,b,40.83299305839118,travel
6E6453_1,w,0.0,6E6453_0
6E6453_2,b,0.0,6E6453_1
6E6453_2,w,0.0,6E6453_1
6E6453_3,b,40.83299305839118,travel
6E6453_3,w,0.0,6E6453_2
6E6453_4,b,40.83299305839118,travel
6E6453_4,w,0.0,6E6453_3
6E6453_5,b,35.26093088857546,travel
6E6453_5,w,0.0,6E6453_4
6E6453_6,b,40.83299305839118,travel
6E6453_6,w,0.0,6E6453_5
6E6453_7,b,35.26093088857546,travel
6E6453_7,w,0.0,6E6453_6
6E6453_8,b,40.83299305839118,travel
6E6453_8,w,0.0,6E6453_7
6E6491_0,b,0.0,travel
6E6491_0,w,0.0,notravel
6E6491_1,b,38.431975403535745,travel
6E6491_1,w,0.0,6E6491_0
6E6491_10,b,32.637075718015666,travel
6E6491_10,w,0.0,6E6491_9
6E6491_11,b,32.637075718015666,travel
6E6491_11,w,0.0,6E6491_10
6E6491_12,b,35.26093088857546,travel
6E6491_12,w,0.0,6E6491_11
6E6491_13,b,35.26093088857546,travel
6E6491_13,w,0.0,6E6491_12
6E6491_14,b,38.431975403535745,travel
6E6491_14,w,0.0,6E6491_13
6E6491_15,b,27.37476047084588,travel
6E6491_15,w,0.0,6E6491_14
6E6491_16,b,0.0,6E6491_15
6E6491_16,w,0.0,6E6491_15
6E6491_17,b,0.0,6E6491_16
6E6491_17,w,0.0,6E6491_16
6E6491_18,b,0.0,6E6491_17
6E6491_18,w,0.0,6E6491_17
6E6491_19,b,0.0,6E6491_18
6E6491_19,w,0.0,6E6491_18
6E6491_2,b,0.0,6E6491_1
6E6491_2,w,0.0,6E6491_1
6E6491_20,b,40.83299305839118,travel
6E6491_20,w,0.0,6E6491_19
6E6491_21,b,38.431975403535745,travel
6E6491_21,w,0.0,6E6491_20
6E6491_22,b,40.83299305839118,travel
6E6491_22,w,0.0,6E6491_21
6E6491_23,b,38.431975403535745,travel
6E6491_23,w,0.0,6E6491_22
6E6491_24,b,23.261223540358223,travel
6E6491_24,w,0.0,6E6491_23
6E6491_25,b,40.83299305839118,travel
6E6491_25,w,0.0,6E6491_24
6E6491_26,b,40.83299305839118,travel
6E6491_26,w,0.0,6E6491_25
6E6491_27,b,40.83299305839118,travel
6E6491_27,w,0.0,6E6491_26
6E6491_28,b,40.83299305839118,travel
